@relation 'train_data-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L2-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L2-weka.filters.unsupervised.attribute.MathExpression-Eabs(A11)-R1-10,12-22-weka.filters.unsupervised.attribute.MathExpression-EA11/365-R1-10,12-22-weka.filters.unsupervised.attribute.MathExpression-Eabs(A12)-R1-11,13-22-weka.filters.unsupervised.attribute.MathExpression-EA12/365-R1-11,13-22-weka.filters.unsupervised.attribute.AddExpression-Ea11+a12-NStability-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.RenameNominalValues-RIncome-N\'(-inf-0.333333]\':Low,\'(0.333333-0.666667]\':Middle,\'(0.666667-inf)\':High-weka.filters.unsupervised.attribute.RenameNominalValues-RAge-N\'(-inf-0.333333]\':Young,\'(0.333333-0.666667]\':Adult,\'(0.666667-inf)\':Old-weka.filters.unsupervised.attribute.RenameNominalValues-R12-N\'(-inf-0.333333]\':Fresh,\'(0.333333-0.666667]\':Junior,\'(0.666667-inf)\':Senior-weka.filters.unsupervised.attribute.RenameNominalValues-R5-N\'(-inf-0.333333]\':Few,\'(0.333333-0.666667]\':Average,\'(0.666667-inf)\':Many-weka.filters.unsupervised.attribute.RenameNominalValues-R15-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R18-N\'(-inf-0.333333]\':Few,\'(0.333333-0.666667]\':Average,\'(0.666667-inf)\':Many-weka.filters.unsupervised.attribute.RenameNominalValues-R19-N\'(-inf-0.333333]\':Fresh,\'(0.333333-0.666667]\':Junior,\'(0.666667-inf)\':Senior-weka.filters.unsupervised.attribute.RenameNominalValues-R19-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R20-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R21,22-N\'(-inf-0.333333]\':N,\'(0.666667-inf)\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21-N\'(-inf-0.333333]\':N,\'(0.666667-inf)\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R13-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R14-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R16-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21,22-N\'no\':N,\'yes\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21-N\'no\':N,\'yes\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R18-NAverage:Moderate-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NFresh:New-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NJunior:Moderate-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NSenior:Old'

@attribute ID {'\'(-inf-0.333333]\'','\'(0.333333-0.666667]\'','\'(0.666667-inf)\''}
@attribute Gender {M,F}
@attribute 'Has a car' {Y,N}
@attribute 'Has a property' {Y,N}
@attribute 'Children count' {Few,Average,Many}
@attribute Income {Low,Middle,High}
@attribute 'Employment status' {Working,'Commercial associate',Pensioner,'State servant',Student}
@attribute 'Education level' {'Secondary / secondary special','Higher education','Lower secondary','Incomplete higher','Academic degree'}
@attribute 'Marital status' {Married,'Single / not married',Separated,'Civil marriage',Widow}
@attribute Dwelling {'With parents','House / apartment','Municipal apartment','Rented apartment','Office apartment','Co-op apartment'}
@attribute Age {Young,Adult,Old}
@attribute 'Employment length' {Fresh,Junior,Senior}
@attribute 'Has a mobile phone' {Y}
@attribute 'Has a work phone' {Y}
@attribute 'Has a phone' {Y,'\'(0.333333-0.666667]\'',N}
@attribute 'Has an email' {Y}
@attribute 'Job title' {'Core staff',Accountants,Laborers,Managers,'Sales staff','Medicine staff','High skill tech staff','HR staff','Low-skill Laborers',Drivers,Secretaries,'Cleaning staff','Cooking staff','Security staff','Private service staff','IT staff','Waiters/barmen staff','Realty agents'}
@attribute 'Family member count' {Few,Moderate,Many}
@attribute 'Account age' {New,Moderate,Old}
@attribute 'Is high risk' {Y,'\'(0.333333-0.666667]\'',N}
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}
@attribute Stability numeric

@data
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,52.917808
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Medicine staff',Few,Moderate,Y,no,no,46.830137
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,Working,'Incomplete higher',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,37.356164
'\'(0.666667-inf)\'',M,Y,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Junior,Y,Y,Y,Y,'High skill tech staff',Few,Moderate,Y,no,no,44.117808
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Moderate,Moderate,Y,no,no,48.986301
'\'(-inf-0.333333]\'',M,Y,N,Few,Middle,Working,'Incomplete higher',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,40.208219
'\'(0.666667-inf)\'',M,Y,Y,Few,High,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Medicine staff',Few,New,Y,no,no,56.172603
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,39.306849
'\'(0.333333-0.666667]\'',F,N,N,Average,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'High skill tech staff',Moderate,Moderate,N,no,no,53.323288
'\'(0.666667-inf)\'',M,N,Y,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','With parents',Young,Fresh,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,30.452055
'\'(0.333333-0.666667]\'',M,N,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,50.153425
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,Working,'Higher education',Married,'With parents',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,32.320548
'\'(0.666667-inf)\'',M,N,Y,Few,High,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Drivers,Few,New,Y,no,no,50.723288
'\'(0.666667-inf)\'',F,Y,N,Few,Middle,'Commercial associate','Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,N,Y,Accountants,Few,New,Y,no,no,46.380822
'\'(-inf-0.333333]\'',F,Y,N,Few,Low,Working,'Higher education','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,New,Y,no,no,31.906849
'\'(0.666667-inf)\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Old,Junior,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,69.863014
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,'Sales staff',Few,Old,Y,no,no,57.40274
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','Rented apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,51.378082
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Widow,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,55.243836
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Few,Old,Y,no,no,45.476712
'\'(-inf-0.333333]\'',F,Y,N,Few,Middle,Working,'Higher education',Married,'House / apartment',Old,Fresh,Y,Y,N,Y,'Medicine staff',Few,New,Y,no,no,58.076712
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,'Commercial associate','Higher education',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,57.627397
'\'(0.333333-0.666667]\'',M,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,54.287671
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,50.813699
'\'(-inf-0.333333]\'',F,Y,Y,Many,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'High skill tech staff',Many,Moderate,Y,no,no,33.106849
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,47.479452
'\'(0.333333-0.666667]\'',M,Y,N,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Junior,Y,Y,N,Y,Managers,Few,Moderate,Y,no,no,52.060274
'\'(0.666667-inf)\'',F,N,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Junior,Y,Y,Y,Y,'Security staff',Moderate,Moderate,Y,no,no,47.512329
'\'(0.333333-0.666667]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,51.030137
'\'(-inf-0.333333]\'',M,Y,Y,Average,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Young,Junior,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,48.964384
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Widow,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,49.446575
'\'(0.666667-inf)\'',M,Y,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,Y,Y,Managers,Few,New,Y,no,no,72.005479
'\'(0.666667-inf)\'',M,N,Y,Few,Middle,Working,'Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,36.663014
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Low-skill Laborers',Moderate,Moderate,Y,no,no,40.021918
'\'(-inf-0.333333]\'',M,Y,N,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Managers,Moderate,Moderate,Y,no,no,34.915068
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,58.509589
'\'(-inf-0.333333]\'',F,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,70.438356
'\'(-inf-0.333333]\'',M,N,Y,Few,Middle,'Commercial associate','Higher education',Married,'With parents',Old,Fresh,Y,Y,Y,Y,'IT staff',Few,New,Y,no,no,53.312329
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Incomplete higher','Single / not married','With parents',Young,Fresh,Y,Y,Y,Y,'Cooking staff',Few,Old,Y,no,no,24.553425
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Drivers,Moderate,Old,Y,no,no,53.649315
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,42.29863
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,37.79726
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'State servant','Secondary / secondary special','Civil marriage','House / apartment',Young,Junior,Y,Y,Y,Y,'Medicine staff',Moderate,New,Y,no,no,49.241096
'\'(0.666667-inf)\'',M,N,Y,Few,Middle,'Commercial associate','Higher education','Civil marriage','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,44.920548
'\'(0.333333-0.666667]\'',F,N,N,Average,Low,'State servant','Higher education',Married,'House / apartment',Young,Junior,Y,Y,Y,Y,'Medicine staff',Moderate,New,Y,no,no,49.263014
'\'(0.333333-0.666667]\'',M,N,Y,Few,Low,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,N,no,no,40.712329
'\'(0.666667-inf)\'',M,Y,N,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Few,New,Y,no,no,55.079452
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Higher education',Married,'Municipal apartment',Adult,Fresh,Y,Y,N,Y,'Sales staff',Moderate,New,Y,no,no,43.194521
'\'(0.666667-inf)\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'Rented apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,27.049315
'\'(-inf-0.333333]\'',M,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,35.969863
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,56.468493
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Few,Moderate,Y,no,no,58.30411
'\'(0.666667-inf)\'',F,Y,N,Average,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,45.00274
'\'(0.333333-0.666667]\'',F,Y,N,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,Y,Y,'High skill tech staff',Few,Moderate,Y,no,no,70.441096
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,New,Y,no,no,52.024658
'\'(0.666667-inf)\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,49.920548
'\'(0.333333-0.666667]\'',F,N,Y,Few,High,Working,'Higher education',Married,'House / apartment',Adult,Senior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,68.745205
'\'(0.666667-inf)\'',F,N,N,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'Municipal apartment',Adult,Junior,Y,Y,N,Y,'Cooking staff',Few,Old,Y,no,no,62.219178
'\'(0.333333-0.666667]\'',M,N,N,Few,Middle,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Few,Old,Y,no,no,45.326027
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Incomplete higher',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,58.8
'\'(0.666667-inf)\'',M,N,Y,Few,High,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,Managers,Few,Old,Y,no,no,26.128767
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,32.654795
'\'(-inf-0.333333]\'',F,Y,Y,Average,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Private service staff',Moderate,New,Y,no,no,48.556164
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,'Commercial associate','Incomplete higher',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,Old,Y,no,no,34.336986
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,55.060274
'\'(0.666667-inf)\'',M,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Managers,Moderate,Moderate,Y,no,no,29.969863
'\'(0.666667-inf)\'',M,Y,N,Few,Middle,Working,'Secondary / secondary special','Civil marriage','Office apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,65.665753
'\'(0.666667-inf)\'',F,Y,N,Few,Middle,'Commercial associate','Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,N,Y,Accountants,Few,Moderate,Y,no,no,46.380822
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,43.967123
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,56.30137
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Drivers,Moderate,Old,Y,no,no,34.616438
'\'(-inf-0.333333]\'',M,Y,N,Average,Middle,'State servant','Higher education',Married,'With parents',Young,Fresh,Y,Y,Y,Y,'High skill tech staff',Moderate,Old,Y,no,no,34.180822
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'High skill tech staff',Moderate,Moderate,Y,no,no,31.717808
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,59.627397
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,47.410959
'\'(0.666667-inf)\'',M,N,N,Few,Low,Working,'Secondary / secondary special','Civil marriage','Office apartment',Young,Fresh,Y,Y,Y,Y,'Low-skill Laborers',Few,Moderate,Y,no,no,36.150685
'\'(-inf-0.333333]\'',M,N,N,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,48.205479
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,52.024658
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,'Medicine staff',Few,Old,Y,no,no,52.369863
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,59.369863
'\'(0.333333-0.666667]\'',M,Y,N,Few,Low,Working,'Secondary / secondary special','Single / not married','With parents',Young,Fresh,Y,Y,N,Y,Drivers,Few,New,Y,no,no,29.473973
'\'(0.666667-inf)\'',F,Y,N,Few,Middle,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'Sales staff',Few,Moderate,Y,no,no,30.50411
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,'Medicine staff',Moderate,New,Y,no,no,46.964384
'\'(0.666667-inf)\'',M,Y,N,Average,Low,'Commercial associate','Higher education',Separated,'Office apartment',Adult,Fresh,Y,Y,N,Y,Managers,Moderate,Moderate,Y,no,no,40.742466
'\'(-inf-0.333333]\'',M,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Junior,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,45.265753
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Separated,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,34.879452
'\'(-inf-0.333333]\'',M,N,N,Few,Middle,'Commercial associate','Incomplete higher','Civil marriage','With parents',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,34.479452
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'Commercial associate','Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Secretaries,Few,Moderate,Y,no,no,48.967123
'\'(0.666667-inf)\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','With parents',Young,Fresh,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,28.906849
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Senior,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,69.939726
'\'(0.333333-0.666667]\'',F,N,N,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Medicine staff',Moderate,Moderate,Y,no,no,58.6
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,54.646575
'\'(-inf-0.333333]\'',F,N,N,Few,High,'Commercial associate','Higher education','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,28.150685
'\'(-inf-0.333333]\'',F,Y,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,39.923288
'\'(-inf-0.333333]\'',F,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'Sales staff',Moderate,Moderate,Y,no,no,35.978082
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Middle,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,47.523288
'\'(0.666667-inf)\'',F,N,Y,Many,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Many,Old,Y,no,no,35.726027
'\'(0.666667-inf)\'',F,N,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Junior,Y,Y,Y,Y,'Security staff',Moderate,New,Y,no,no,47.512329
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Separated,'House / apartment',Old,Senior,Y,Y,Y,Y,'Cleaning staff',Few,New,Y,no,no,81.449315
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'Municipal apartment',Old,Senior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,82.035616
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'State servant','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,51.194521
'\'(0.666667-inf)\'',F,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Private service staff',Few,Old,Y,no,no,59.539726
'\'(0.666667-inf)\'',F,N,N,Few,Low,'State servant','Secondary / secondary special','Single / not married','With parents',Young,Fresh,Y,Y,Y,Y,'Medicine staff',Few,New,Y,no,no,31.205479
'\'(0.666667-inf)\'',M,N,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Drivers,Moderate,Moderate,Y,no,no,29.534247
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,'Commercial associate','Higher education','Single / not married','House / apartment',Adult,Junior,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,61.09863
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,43.942466
'\'(-inf-0.333333]\'',F,Y,N,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Old,Fresh,Y,Y,N,Y,Accountants,Few,Old,Y,no,no,58.008219
'\'(-inf-0.333333]\'',M,Y,Y,Many,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Many,Moderate,Y,no,no,37.950685
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,New,Y,no,no,52.39726
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,Working,'Lower secondary',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,'High skill tech staff',Few,Moderate,N,no,no,46.671233
'\'(0.333333-0.666667]\'',M,N,Y,Few,High,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Security staff',Few,Old,Y,no,no,52.186301
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Secondary / secondary special','Civil marriage','Rented apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,38.356164
'\'(-inf-0.333333]\'',M,Y,Y,Few,High,Working,'Higher education',Married,'Office apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Moderate,Moderate,Y,no,no,57.810959
'\'(0.333333-0.666667]\'',F,N,Y,Average,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Moderate,Old,Y,no,no,43.819178
'\'(-inf-0.333333]\'',F,Y,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,39.923288
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,51.723288
'\'(0.333333-0.666667]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,38.005479
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,New,Y,no,no,33.824658
